662,-0.000676081,662,-0.000418375,662,-0.000450027,662,-8.65E-05
661,-0.000286153,661,-0.000206987,661,4.46E-05,661,0.00022796
660,-0.000630125,660,-0.000268406,660,-3.28E-05,660,-0.000461664
659,-0.000715106,659,-0.000630538,659,-0.000280875,659,-0.000225977
658,-0.000850608,658,-0.000453389,658,-7.36E-05,658,-0.000259869
657,-0.000719655,657,-0.000540111,657,-0.000429805,657,-0.000405444
656,-0.000829526,656,-0.000560225,656,-0.000101823,656,3.45E-05
655,-0.000398358,655,-0.000326869,655,-0.000260128,655,-0.00023198
654,-0.00076679,654,-0.000392306,654,-7.46E-05,654,0.000104204
653,-0.000686884,653,3.65E-05,653,-0.000205745,653,-0.000406996
652,-0.000493468,652,-0.000550556,652,8.00E-06,652,-0.000154356
651,-0.001062096,651,-0.001015871,651,-0.000430684,651,-0.000190013
650,-0.000247451,650,-0.000428977,650,0.000132815,650,0.000254404
649,-0.000568601,649,-0.000495692,649,-0.000104618,649,7.34E-05
648,-0.000239017,648,-0.000515963,648,-0.000293344,648,2.45E-05
647,-0.000614771,647,-0.000482143,647,-0.000365667,647,-0.000348544
646,-0.000817382,646,-0.000590213,646,-3.30E-05,646,-0.000272701
645,-0.000760898,645,-0.000475265,645,-0.000291171,645,-0.000207608
644,-0.000345595,644,-0.000676184,644,-0.000241966,644,-0.000328627
643,-0.000597606,643,-0.000395151,643,-8.75E-05,643,0.000276447
642,-0.000907855,642,-0.00023198,642,-0.000348027,642,-0.00019643
641,-0.000498433,641,-0.000567567,641,-0.000149906,641,-2.30E-05
640,-0.00058039,640,-0.000603397,640,-1.65E-05,640,-0.000410771
639,-0.000420495,639,-0.000128117,639,-4.73E-05,639,5.30E-05
638,-0.000684713,638,-0.000683524,638,-0.000106275,638,-0.000443149
637,-0.000168847,637,-0.000291999,637,0.00012427,637,0.00015682
636,-0.000696033,636,-0.00082255,636,-0.000428357,636,4.56E-05
635,-0.000514774,635,-0.000238448,635,7.12E-05,635,-8.21E-05
634,-0.000636173,634,-0.000291792,634,-0.000464508,634,-0.000174126
633,-0.000674168,633,-0.000239069,633,0.000173108,633,-1.91E-05
632,-0.000541818,632,-0.000563017,632,-1.56E-05,632,-0.000275753
631,-0.000513119,631,-0.000260024,631,0.000332477,631,0.000164873
630,-0.000355269,630,-0.000178887,630,7.66E-06,630,-8.53E-05
629,-0.000661245,629,-0.000344923,629,-0.000458716,629,1.93E-05
628,-0.000536647,628,-0.000364218,628,-9.13E-05,628,-2.93E-05
627,-0.000363235,627,-0.000428305,627,-0.000271304,627,-1.63E-05
626,-0.000768237,626,-6.93E-05,626,5.89E-05,626,0.000293983
625,-0.000377616,625,-0.000314349,625,-0.000213352,625,-0.000290447
624,-0.00022546,624,-1.93E-05,624,0.000410461,624,5.04E-05
623,-0.000232756,623,-0.00031528,623,-9.27E-05,623,-0.000199328
622,-0.000555365,622,-0.000422616,622,-0.000290033,622,4.87E-05
621,-0.000480643,621,-0.000840532,621,-0.000194671,621,0.000137554
620,-0.000451889,620,-0.000453441,620,-0.000301467,620,-5.08E-05
619,-0.00038403,619,2.72E-05,619,0.000287818,619,-6.11E-05
618,-9.05E-05,618,0.000174403,618,0.00024881,618,0.000501597
617,-0.000310417,617,-0.00013971,617,0.000220915,617,0.000114975
616,-0.000142557,616,-0.000184993,616,7.79E-05,616,0.000333798
615,-0.000482505,615,-0.000613633,615,-0.000193998,615,7.30E-06
614,-0.000277823,614,-0.000499519,614,-4.26E-05,614,7.22E-05
613,-0.000283152,613,0.000395433,613,0.000205013,613,6.67E-05
612,-0.000318384,612,-0.000125943,612,0.000454692,612,0.00022392
611,-0.00018815,611,0.000150087,611,0.000383722,611,0.00030077
610,-0.000410771,610,-0.000216819,610,-1.65E-05,610,0.000368229
609,-0.000225046,609,-0.000116627,609,9.91E-05,609,0.000196208
608,-0.000658454,608,-0.000676184,608,7.17E-05,608,0.000288776
607,-0.000314866,607,-0.000201398,607,-0.00021568,607,-8.83E-05
606,-0.000145714,606,-0.000234774,606,0.000464047,606,-0.000115747
605,-1.38E-05,605,4.75E-05,605,0.000601022,605,-3.03E-05
604,-0.000652509,604,-5.80E-05,604,0.000170855,604,-0.00029381
603,-2.62E-05,603,-0.00024207,603,0.000297558,603,-7.51E-06
602,-0.000443562,602,-0.000220492,602,0.000379499,602,0.000162983
601,-0.000421426,601,-4.77E-05,601,0.00037525,601,-4.71E-06
600,-0.000241863,600,-0.000424012,600,0.00053052,600,0.00034815
599,-0.000540732,599,-3.10E-05,599,0.000450209,599,2.00E-05
598,-3.84E-05,598,-9.09E-05,598,0.000587387,598,0.000182975
597,-0.000287912,597,0.000123545,597,0.00044526,597,7.77E-08
596,-0.000245485,596,-0.000239483,596,0.000427691,596,-0.000174954
595,-0.000469835,595,-0.000371667,595,0.000237362,595,-0.000140072
594,-0.000225046,594,0.000171269,594,0.000122536,594,0.000407222
593,-0.000260283,593,-0.000406478,593,0.00039748,593,0.000176216
